"kategori","judul_kategori","golongan_pokok","judul_golongan_pokok","golongan","judul_golongan","subgolongan","judul_subgolongan","kelompok","judul_kelompok"
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"021",Pengelolaan Hutan,"0213",Pemanfaatan Hasil Hutan Bukan Kayu,"02130",Pemanfaatan Hasil Hutan Bukan Kayu
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"021",Pengelolaan Hutan,"0214",Pengusahaan Perbenihan Tanaman Kehutanan,"02140",Pengusahaan Perbenihan Tanaman Kehutanan 
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"022",Pemanenan dan Pemungutan Kayu,"0220",Pemanenan dan Pemungutan Kayu,"02201",Pemanenan kayu
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"022",Pemanenan dan Pemungutan Kayu,"0220",Pemanenan dan Pemungutan Kayu,"02202",Usaha Pemungutan Kayu
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"022",Pemanenan dan Pemungutan Kayu,"0220",Pemanenan dan Pemungutan Kayu,"02209",Usaha Kehutanan Lainnya
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02301",Pemungutan Getah Karet
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02302",Pemungutan Rotan
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02303",Pemungutan Getah Pinus
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02304",Pemungutan Daun Kayu Putih
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02305",Pemungutan Kokon/Kepompong Ulat Sutera
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02306",Pemungutan Damar
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02307",Pemungutan Madu
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02308",Pemungutan Bambu
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"023",Pemungutan hasil hutan bukan kayu,"0230",Pemungutan hasil hutan bukan kayu,"02309",Pemungutan Bukan Kayu Lainnya
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"024",Jasa penunjang kehutanan,"0240",Jasa penunjang kehutanan,"02401","Jasa Penggunaan Kawasan Hutan Di Luar Sektor Kehutanan
"
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"024",Jasa penunjang kehutanan,"0240",Jasa penunjang kehutanan,"02402",Jasa Perlindungan Hutan Dan Konservasi Alam
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"024",Jasa penunjang kehutanan,"0240",Jasa penunjang kehutanan,"02403",Jasa Rehabilitasi Dan Restorasi Kehutanan Sosial
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"024",Jasa penunjang kehutanan,"0240",Jasa penunjang kehutanan,"02404",Jasa Kehutanan Bidang Perencanaan Kehutanan
A,"Pertanian, Kehutanan dan Perikanan","02",Pengelolaan Kehutanan dan Penebangan,"024",Jasa penunjang kehutanan,"0240",Jasa penunjang kehutanan,"02409",Jasa Penunjang Kehutanan Lainnya
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03111",Penangkapan Pisces/Ikan Bersirip Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03112",Penangkapan Crustacea Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03113",Penangkapan Mollusca Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03114",Penangkapan/Pengambilan Tumbuhan Air Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03115",Penangkapan/Pengambilan Induk/Benih Ikan Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03116",Penangkapan Echinodermata Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03117",Penangkapan Coelenterata Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03118",Penangkapan Ikan Hias Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0311",Penangkapan ikan di laut,"03119",Penangkapan Biota Air Lainnya Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03121",Penangkapan Pisces/Ikan Bersirip Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03122",Penangkapan Crustacea Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03123",Penangkapan Mollusca Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03124",Penangkapan/Pengambilan Tumbuhan Air Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03125",Penangkapan/Pengambilan Induk/Benih Ikan Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03126",Penangkapan Ikan Hias di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0312",Penangkapan Ikan Di Perairan Darat,"03129",Penangkapan Biota Air Lainnya Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0313",Jasa Penangkapan Ikan Di laut,"03131",Jasa Sarana Produksi Penangkapan Ikan Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0313",Jasa Penangkapan Ikan Di laut,"03132",Jasa Produksi Penangkapan Ikan Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0313",Jasa Penangkapan Ikan Di laut,"03133",Jasa Pasca Panen Penangkapan Ikan Di Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0314",Jasa penangkapan ikan di perairan darat,"03141",Jasa Sarana Produksi Penangkapan Ikan Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0314",Jasa penangkapan ikan di perairan darat,"03142",Jasa Produksi Penangkapan Ikan Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0314",Jasa penangkapan ikan di perairan darat,"03143",Jasa Pasca Panen Penangkapan Ikan Di Perairan Darat
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03151",Penangkapan/Pengambilan Ikan Bersirip (Pisces) yang Dilindungi dan/atau Termasuk dalam Appendiks CITES 
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03152",Penangkapan/Pengambilan Crustacea yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03153",Penangkapan/Pengambilan Mollusca yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03154",Penangkapan/Pengambilan Coelenterata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03155",Penangkapan/Pengambilan Echinodermata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03156",Penangkapan/Pengambilan Amphibia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03157",Penangkapan/Pengambilan Reptilia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03158",Penangkapan/Pengambilan Mamalia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"031",Perikanan Tangkap,"0315",Penangkapan/Pengambilan Jenis Ikan yang Dilindungi dan/atau Termasuk Dalam Appendiks CITES,"03159",Penangkapan/Pengambilan Algae dan Biota Perairan Lainnya yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03211",Pembesaran Pisces/ Ikan Bersirip  Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03212",Pembenihan Ikan Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03213",Budidaya Ikan Hias Air Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03214",Budidaya Karang (Coral)
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03215",Pembesaran Mollusca Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03216",Pembesaran Crustacea Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03217",Pembesaran Tumbuhan air Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0321",Budidaya ikan laut,"03219",Budidaya Biota Air Laut Lainnya
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03221",Pembesaran Ikan Air Tawar Di Kolam
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03222",Pembesaran Ikan Air Tawar Di Karamba Jaring Apung
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03223",Pembesaran Ikan Air Tawar Di Karamba
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03224",Pembesaran Ikan Air Tawar Di Sawah
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03225",Budidaya Ikan Hias Air Tawar
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03226",Pembenihan Ikan Air Tawar
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03227",Pembesaran Ikan Air Tawar Di Karamba Jaring Tancap
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0322",Budidaya Ikan Air Tawar,"03229",Budidaya Ikan Air Tawar di Media Lainnya
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0323",Jasa Budidaya Ikan Laut,"03231",Jasa Sarana Produksi Budidaya Ikan Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0323",Jasa Budidaya Ikan Laut,"03232",Jasa Produksi Budidaya Ikan Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0323",Jasa Budidaya Ikan Laut,"03233",Jasa Pasca Panen Budidaya Ikan Laut
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0324",Jasa Budidaya Ikan Air tawar,"03241",Jasa Sarana Produksi Budidaya Ikan Air Tawar
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0324",Jasa Budidaya Ikan Air tawar,"03242",Jasa Produksi Budidaya Ikan Air Tawar
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0324",Jasa Budidaya Ikan Air tawar,"03243",Jasa Pasca Panen Budidaya Ikan Air Tawar
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0325",Budidaya Ikan Air Payau,"03251",Pembesaran Pisces/Ikan Bersirip Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0325",Budidaya Ikan Air Payau,"03252",Pembenihan Ikan Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0325",Budidaya Ikan Air Payau,"03253",Pembesaran Mollusca Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0325",Budidaya Ikan Air Payau,"03254",Pembesaran Crustacea Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0325",Budidaya Ikan Air Payau,"03255",Pembesaran Tumbuhan Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0325",Budidaya Ikan Air Payau,"03259",Budidaya Biota Air Payau Lainnya
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0326",Jasa Budidaya Ikan Air Payau,"03261",Jasa Sarana Produksi Budidaya Ikan Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0326",Jasa Budidaya Ikan Air Payau,"03262",Jasa Produksi Budidaya Ikan Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0326",Jasa Budidaya Ikan Air Payau,"03263",Jasa Pasca Panen Budidaya Ikan Air Payau
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03271",Pengembangbiakan Ikan Bersirip (Pisces) yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03272",Pengembangbiakan Crustacea yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03273",Pengembangbiakan Mollusca yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03274",Pengembangbiakan Coelenterata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03275",Pengembangbiakan Echinodermata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03276",Pengembangbiakan Amphibia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03277",Pengembangbiakan Reptilia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03278",Pengembangbiakan Mamalia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
A,"Pertanian, Kehutanan dan Perikanan","03",Perikanan,"032",Perikanan Budidaya,"0327",Pengembangbiakan Jenis Ikan yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,"03279",Pengembangbiakan Algae dan Biota Perairan Lainnya yang Dilindungi dan/atau Termasuk dalam Appendiks CITES
B,Pertambangan dan Penggalian,"05",Pertambangan Batu Bara dan Lignit,"051",Pertambangan Batu Bara,"0510",Pertambangan Batu Bara,"05100",Pertambangan Batu Bara
B,Pertambangan dan Penggalian,"05",Pertambangan Batu Bara dan Lignit,"052",Pertambangan lignit,"0520",Pertambangan lignit,"05200",Pertambangan Lignit
B,Pertambangan dan Penggalian,"06",Pertambangan Minyak Bumi dan Gas Alam Dan Panas Bumi,"061",Pertambangan minyak bumi,"0610",Pertambangan minyak bumi,"06100",Pertambangan Minyak Bumi
B,Pertambangan dan Penggalian,"06",Pertambangan Minyak Bumi dan Gas Alam Dan Panas Bumi,"062",Pertambangan gas alam dan pengusahaan tenaga panas bumi,"0620",Pertambangan gas alam dan pengusahaan tenaga panas bumi,"06201",Pertambangan Gas Alam
B,Pertambangan dan Penggalian,"06",Pertambangan Minyak Bumi dan Gas Alam Dan Panas Bumi,"062",Pertambangan gas alam dan pengusahaan tenaga panas bumi,"0620",Pertambangan gas alam dan pengusahaan tenaga panas bumi,"06202",Pengusahaan Tenaga Panas Bumi
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"071",Pertambangan pasir besi dan bijih besi,"0710",Pertambangan pasir besi dan bijih besi,"07101",Pertambangan Pasir Besi
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"071",Pertambangan pasir besi dan bijih besi,"0710",Pertambangan pasir besi dan bijih besi,"07102",Pertambangan Bijih Besi
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"072","Pertambangan bijih logam yang tidak mengandung besi, tidak termasuk bijih logam mulia","0721",Pertambangan bijih uranium dan torium,"07210",Pertambangan Bijih Uranium Dan Torium
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"072","Pertambangan bijih logam yang tidak mengandung besi, tidak termasuk bijih logam mulia","0729","Pertambangan bijih logam lainnya yang tidak mengandung besi, tidak termasuk bijih logam mulia","07291",Pertambangan Bijih Timah
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"072","Pertambangan bijih logam yang tidak mengandung besi, tidak termasuk bijih logam mulia","0729","Pertambangan bijih logam lainnya yang tidak mengandung besi, tidak termasuk bijih logam mulia","07292",Pertambangan Bijih Timah Hitam
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"072","Pertambangan bijih logam yang tidak mengandung besi, tidak termasuk bijih logam mulia","0729","Pertambangan bijih logam lainnya yang tidak mengandung besi, tidak termasuk bijih logam mulia","07293",Pertambangan Bijih Bauksit
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"072","Pertambangan bijih logam yang tidak mengandung besi, tidak termasuk bijih logam mulia","0729","Pertambangan bijih logam lainnya yang tidak mengandung besi, tidak termasuk bijih logam mulia","07294",Pertambangan Bijih Tembaga
B,Pertambangan dan Penggalian,"07",Pertambangan Bijih Logam,"072","Pertambangan bijih logam yang tidak mengandung besi, tidak termasuk bijih logam mulia","0729","Pertambangan bijih logam lainnya yang tidak mengandung besi, tidak termasuk bijih logam mulia","07295",Pertambangan Bijih Nikel
